35	4.0
7	4.0
25	4.0
23	4.0
24	4.0
39	4.0
38	4.0
40	4.0
37	4.0
43	4.0
123	4.0
29	4.0
34	4.0
48	4.0
90	4.0
31	4.0
13	4.0
44	4.0
30	4.0
8	4.0
9	4.0
10	4.0
95	4.0
99	4.0
41	4.0
49	4.0
50	4.0
47	4.0
36	4.0
61	3.0
59	3.0
28	3.0
12	3.0
42	2.0
62	2.0
63	2.0
92	2.0
60	2.0
33	2.0
93	1.0
94	1.0
67	1.0
58	1.0
65	0.0
98	0.0
16	0.0
14	0.0
15	0.0
22	0.0
17	0.0
19	0.0
18	0.0
122	0.0
26	0.0
20	0.0
21	0.0
64	0.0
68	0.0
71	0.0
56	0.0
57	0.0
125	0.0
