118	0.541922723304
71	0.517315985875
72	0.490144555323
88	0.48336803593
87	0.478821358267
89	0.464341679327
65	0.46061101925
86	0.4426301564
116	0.440747742319
85	0.434244523861
117	0.429050912108
66	0.427370943889
56	0.389266765874
90	0.387495470854
91	0.379580746815
55	0.3272163923
84	0.266865234706
128	0.244233966616
127	0.241965272114
104	0.223124239264
129	0.218638477841
75	0.217894569893
80	0.208721992133
76	0.20388949067
130	0.189615478849
124	0.183688569399
101	0.179881456007
79	0.162566388351
35	0.146656968649
61	0.130143547163
96	0.12693025372
52	0.121700927986
50	0.118615227046
34	0.0984418387292
106	0.0910693200838
73	0.0853669418127
54	0.0841743209917
62	0.0760764126728
126	0.0734143014701
103	0.064922733338
74	0.0641198489795
102	0.0628130867741
58	0.0606698316918
28	0.05400592025
31	0.0533042103632
97	0.0532675122365
57	0.0517931840392
51	0.0487661099495
49	0.0407449688769
93	0.0396167321064
29	0.0383147063671
8	0.0367800858735
94	0.0354914768193
30	0.0316252108934
100	0.0310816347574
13	0.030540346883
107	0.0297620038481
2	0.0289707213102
26	0.0274940629326
68	0.0268071596268
78	0.025490958151
18	0.0244764234727
48	0.0244246340928
122	0.0243474449093
27	0.024303990509
123	0.0238684766068
111	0.0237570834346
125	0.0224372685052
45	0.0200608020458
120	0.0200451829271
64	0.0199307897866
82	0.0196459097922
70	0.0193989383078
19	0.0183444285847
60	0.0182063179402
47	0.0182004696267
38	0.0166566626137
110	0.016201541338
53	0.0160496148176
11	0.0159840425032
0	0.0159073612777
43	0.0158098900877
81	0.0157382145195
12	0.0156864606394
33	0.015412487679
1	0.0151477987442
95	0.0140458608664
67	0.0127581375872
44	0.0126019276497
83	0.0125368174723
63	0.0120776437376
32	0.0115615947015
3	0.0114708416966
115	0.0112971139633
105	0.0111618476146
69	0.0111276921366
119	0.0103991669993
39	0.00883556681936
113	0.00681519866781
112	0.0066725626388
121	0.00637667693063
14	0.00601416904166
114	0.00580958012809
59	0.00570393960166
36	0.00424634251197
98	0.00376573788404
7	0.00298273061961
15	0.00145400591608
9	0.00138206002546
46	0.000973851068555
37	0.000970813274301
92	0.000690457462667
42	0.000337042435616
25	0.000265959150125
16	0.000103115217573
24	5.94066491323e-05
6	5.94066491323e-05
20	4.48371263188e-05
