1.083639752924037358e+00
1.017306803361556655e+00
1.016240362712026446e+00
1.012184618175033801e+00
1.011556093372481868e+00
1.005549823941764176e+00
1.004550215493881682e+00
1.000000000000000888e+00
1.000000000000000666e+00
1.000000000000000444e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.999999999999996669e-01
9.999999999999992228e-01
7.366522187355840634e-01
7.071067811865483499e-01
6.619651064975875521e-01
5.914555742795846172e-01
5.882066408128306945e-01
5.824934732037566620e-01
5.523386772612813855e-01
5.343527513141282936e-01
5.209480193951844251e-01
5.112490678047687531e-01
5.000000000000004441e-01
4.999999999999999445e-01
4.999999999999998335e-01
4.999999999999998335e-01
4.999999999999996114e-01
4.472135954999579277e-01
4.348392703159304484e-01
4.185550456200406444e-01
4.092727168913697922e-01
3.768566767760636593e-01
3.696672625354386899e-01
3.669263287333042189e-01
3.553783713906633612e-01
3.460133873093392820e-01
3.374369400038036426e-01
3.361121724709457692e-01
3.307189138830738395e-01
3.261054010226791533e-01
3.116859018495283795e-01
3.055289944883323727e-01
2.999999999999999889e-01
2.893591350527964789e-01
2.775481725454564952e-01
2.722349522813283240e-01
2.698305349316846291e-01
2.529059098379196069e-01
2.412237657734121743e-01
2.366935327904673703e-01
2.178067702245360671e-01
1.964694767473492976e-01
1.830155467987542861e-01
1.753779140499645839e-01
3.951223597960327322e-02
7.521957664819212095e-16
2.113634006755622626e-16
9.992007221626343783e-17
9.909390269956367641e-17
8.334723867984522429e-17
